arm,step,task_id,answer_position,scored_count
ROTATING,1024,atcoder/abc314_e,771,1
ROTATING,1024,atcoder/abc314_e,772,1
ROTATING,1024,atcoder/abc314_e,773,1
ROTATING,1024,atcoder/abc323_b,0,10
ROTATING,1024,atcoder/abc323_b,1,10
ROTATING,1024,atcoder/abc323_b,2,10
ROTATING,1024,atcoder/abc323_b,3,10
ROTATING,1024,atcoder/abc323_b,4,10
ROTATING,1024,atcoder/abc323_b,5,10
ROTATING,1024,atcoder/abc323_b,6,10
ROTATING,1024,atcoder/abc323_b,7,10
ROTATING,1024,atcoder/abc323_b,40,1
ROTATING,1024,atcoder/abc323_b,41,1
ROTATING,1024,atcoder/abc323_b,42,1
ROTATING,1024,atcoder/abc323_b,43,1
ROTATING,1024,atcoder/abc323_b,44,1
ROTATING,1024,atcoder/abc323_b,45,1
ROTATING,1024,atcoder/abc323_b,46,1
ROTATING,1024,atcoder/abc323_b,47,1
ROTATING,1024,atcoder/abc323_b,64,1
ROTATING,1024,atcoder/abc323_b,65,1
ROTATING,1024,atcoder/abc323_b,66,1
ROTATING,1024,atcoder/abc323_b,67,1
ROTATING,1024,atcoder/abc323_b,68,1
ROTATING,1024,atcoder/abc323_b,69,1
ROTATING,1024,atcoder/abc323_b,70,1
ROTATING,1024,atcoder/abc323_b,71,1
ROTATING,1024,atcoder/abc323_b,80,1
ROTATING,1024,atcoder/abc323_b,81,1
ROTATING,1024,atcoder/abc323_b,82,1
ROTATING,1024,atcoder/abc323_b,83,1
ROTATING,1024,atcoder/abc323_b,84,1
ROTATING,1024,atcoder/abc323_b,85,1
ROTATING,1024,atcoder/abc323_b,86,1
ROTATING,1024,atcoder/abc323_b,87,1
ROTATING,1024,atcoder/abc323_b,88,1
ROTATING,1024,atcoder/abc323_b,89,1
ROTATING,1024,atcoder/abc323_b,90,1
ROTATING,1024,atcoder/abc323_b,91,1
ROTATING,1024,atcoder/abc323_b,92,1
ROTATING,1024,atcoder/abc323_b,93,1
ROTATING,1024,atcoder/abc323_b,94,1
ROTATING,1024,atcoder/abc323_b,95,1
ROTATING,1024,atcoder/abc323_b,104,1
ROTATING,1024,atcoder/abc323_b,105,1
ROTATING,1024,atcoder/abc323_b,106,1
ROTATING,1024,atcoder/abc323_b,107,1
ROTATING,1024,atcoder/abc323_b,108,1
ROTATING,1024,atcoder/abc323_b,109,1
ROTATING,1024,atcoder/abc323_b,110,1
ROTATING,1024,atcoder/abc323_b,111,1
ROTATING,1024,atcoder/abc323_b,112,1
ROTATING,1024,atcoder/abc323_b,113,1
ROTATING,1024,atcoder/abc323_b,114,1
ROTATING,1024,atcoder/abc323_b,115,1
ROTATING,1024,atcoder/abc323_b,116,1
ROTATING,1024,atcoder/abc323_b,117,1
ROTATING,1024,atcoder/abc323_b,118,1
ROTATING,1024,atcoder/abc323_b,119,1
ROTATING,1024,atcoder/abc323_b,128,1
ROTATING,1024,atcoder/abc323_b,129,1
ROTATING,1024,atcoder/abc323_b,130,1
ROTATING,1024,atcoder/abc323_b,131,1
ROTATING,1024,atcoder/abc323_b,132,1
ROTATING,1024,atcoder/abc323_b,133,1
ROTATING,1024,atcoder/abc323_b,134,1
ROTATING,1024,atcoder/abc323_b,135,1
ROTATING,1024,atcoder/abc323_b,168,1
ROTATING,1024,atcoder/abc323_b,169,1
ROTATING,1024,atcoder/abc323_b,170,1
ROTATING,1024,atcoder/abc323_b,171,1
ROTATING,1024,atcoder/abc323_b,172,1
ROTATING,1024,atcoder/abc323_b,173,1
ROTATING,1024,atcoder/abc323_b,174,1
ROTATING,1024,atcoder/abc323_b,175,1
ROTATING,1024,atcoder/abc323_b,176,1
ROTATING,1024,atcoder/abc323_b,177,1
ROTATING,1024,atcoder/abc323_b,178,1
ROTATING,1024,atcoder/abc323_b,179,1
ROTATING,1024,atcoder/abc323_b,180,1
ROTATING,1024,atcoder/abc323_b,181,1
ROTATING,1024,atcoder/abc323_b,182,1
ROTATING,1024,atcoder/abc323_b,183,1
ROTATING,1024,atcoder/abc323_b,192,1
ROTATING,1024,atcoder/abc323_b,193,1
ROTATING,1024,atcoder/abc323_b,194,1
ROTATING,1024,atcoder/abc323_b,195,1
ROTATING,1024,atcoder/abc323_b,196,1
ROTATING,1024,atcoder/abc323_b,197,1
ROTATING,1024,atcoder/abc323_b,198,1
ROTATING,1024,atcoder/abc323_b,199,1
ROTATING,1024,atcoder/abc323_b,216,1
ROTATING,1024,atcoder/abc323_b,217,1
ROTATING,1024,atcoder/abc323_b,218,1
ROTATING,1024,atcoder/abc323_b,219,1
ROTATING,1024,atcoder/abc323_b,220,1
ROTATING,1024,atcoder/abc323_b,221,1
ROTATING,1024,atcoder/abc323_b,222,1
ROTATING,1024,atcoder/abc323_b,223,1
ROTATING,1024,atcoder/abc323_b,224,1
ROTATING,1024,atcoder/abc323_b,225,1
ROTATING,1024,atcoder/abc323_b,226,1
ROTATING,1024,atcoder/abc323_b,227,1
ROTATING,1024,atcoder/abc323_b,228,1
ROTATING,1024,atcoder/abc323_b,229,1
ROTATING,1024,atcoder/abc323_b,230,1
ROTATING,1024,atcoder/abc323_b,231,1
ROTATING,1024,atcoder/abc323_b,256,1
ROTATING,1024,atcoder/abc323_b,257,1
ROTATING,1024,atcoder/abc323_b,258,1
ROTATING,1024,atcoder/abc323_b,259,1
ROTATING,1024,atcoder/abc323_b,260,1
ROTATING,1024,atcoder/abc323_b,261,1
ROTATING,1024,atcoder/abc323_b,262,1
ROTATING,1024,atcoder/abc323_b,263,1
ROTATING,1024,atcoder/abc323_b,272,1
ROTATING,1024,atcoder/abc323_b,273,1
ROTATING,1024,atcoder/abc323_b,274,1
ROTATING,1024,atcoder/abc323_b,275,1
ROTATING,1024,atcoder/abc323_b,276,1
ROTATING,1024,atcoder/abc323_b,277,1
ROTATING,1024,atcoder/abc323_b,278,1
ROTATING,1024,atcoder/abc323_b,279,1
ROTATING,1024,atcoder/abc323_b,296,1
ROTATING,1024,atcoder/abc323_b,297,1
ROTATING,1024,atcoder/abc323_b,298,1
ROTATING,1024,atcoder/abc323_b,299,1
ROTATING,1024,atcoder/abc323_b,300,1
ROTATING,1024,atcoder/abc323_b,301,1
ROTATING,1024,atcoder/abc323_b,302,1
ROTATING,1024,atcoder/abc323_b,303,1
ROTATING,1024,atcoder/abc323_b,304,1
ROTATING,1024,atcoder/abc323_b,305,1
ROTATING,1024,atcoder/abc323_b,306,1
ROTATING,1024,atcoder/abc323_b,307,1
ROTATING,1024,atcoder/abc323_b,308,1
ROTATING,1024,atcoder/abc323_b,309,1
ROTATING,1024,atcoder/abc323_b,310,1
ROTATING,1024,atcoder/abc323_b,311,1
ROTATING,1024,atcoder/abc323_b,352,1
ROTATING,1024,atcoder/abc323_b,353,1
ROTATING,1024,atcoder/abc323_b,354,1
ROTATING,1024,atcoder/abc323_b,355,1
ROTATING,1024,atcoder/abc323_b,356,1
ROTATING,1024,atcoder/abc323_b,357,1
ROTATING,1024,atcoder/abc323_b,358,1
ROTATING,1024,atcoder/abc323_b,359,1
ROTATING,1024,atcoder/abc323_b,360,1
ROTATING,1024,atcoder/abc323_b,361,1
ROTATING,1024,atcoder/abc323_b,362,1
ROTATING,1024,atcoder/abc323_b,363,1
ROTATING,1024,atcoder/abc323_b,364,1
ROTATING,1024,atcoder/abc323_b,365,1
ROTATING,1024,atcoder/abc323_b,366,1
ROTATING,1024,atcoder/abc323_b,367,1
ROTATING,1024,atcoder/abc323_b,400,1
ROTATING,1024,atcoder/abc323_b,401,1
ROTATING,1024,atcoder/abc323_b,402,1
ROTATING,1024,atcoder/abc323_b,403,1
ROTATING,1024,atcoder/abc323_b,404,1
ROTATING,1024,atcoder/abc323_b,405,1
ROTATING,1024,atcoder/abc323_b,406,1
ROTATING,1024,atcoder/abc323_b,407,1
ROTATING,1024,atcoder/abc323_b,424,1
ROTATING,1024,atcoder/abc323_b,425,1
ROTATING,1024,atcoder/abc323_b,426,1
ROTATING,1024,atcoder/abc323_b,427,1
ROTATING,1024,atcoder/abc323_b,428,1
ROTATING,1024,atcoder/abc323_b,429,1
ROTATING,1024,atcoder/abc323_b,430,1
ROTATING,1024,atcoder/abc323_b,431,1
ROTATING,1024,atcoder/abc323_b,432,1
ROTATING,1024,atcoder/abc323_b,433,1
ROTATING,1024,atcoder/abc323_b,434,1
ROTATING,1024,atcoder/abc323_b,435,1
ROTATING,1024,atcoder/abc323_b,436,1
ROTATING,1024,atcoder/abc323_b,437,1
ROTATING,1024,atcoder/abc323_b,438,1
ROTATING,1024,atcoder/abc323_b,439,1
ROTATING,1024,atcoder/abc323_b,456,1
ROTATING,1024,atcoder/abc323_b,457,1
ROTATING,1024,atcoder/abc323_b,458,1
ROTATING,1024,atcoder/abc323_b,459,1
ROTATING,1024,atcoder/abc323_b,460,1
ROTATING,1024,atcoder/abc323_b,461,1
ROTATING,1024,atcoder/abc323_b,462,1
ROTATING,1024,atcoder/abc323_b,463,1
ROTATING,1024,atcoder/abc328_e,0,9
ROTATING,1024,atcoder/abc328_e,1,9
ROTATING,1024,atcoder/abc328_e,2,9
ROTATING,1024,atcoder/abc328_e,3,9
ROTATING,1024,atcoder/abc328_e,4,9
ROTATING,1024,atcoder/abc328_e,5,9
ROTATING,1024,atcoder/abc328_e,6,9
ROTATING,1024,atcoder/abc328_e,7,9
ROTATING,1024,atcoder/abc328_e,16,1
ROTATING,1024,atcoder/abc328_e,17,1
ROTATING,1024,atcoder/abc328_e,18,1
ROTATING,1024,atcoder/abc328_e,19,1
ROTATING,1024,atcoder/abc328_e,20,1
ROTATING,1024,atcoder/abc328_e,21,1
ROTATING,1024,atcoder/abc328_e,22,1
ROTATING,1024,atcoder/abc328_e,23,1
ROTATING,1024,atcoder/abc328_e,32,1
ROTATING,1024,atcoder/abc328_e,33,1
ROTATING,1024,atcoder/abc328_e,34,1
ROTATING,1024,atcoder/abc328_e,35,1
ROTATING,1024,atcoder/abc328_e,36,1
ROTATING,1024,atcoder/abc328_e,37,1
ROTATING,1024,atcoder/abc328_e,38,1
ROTATING,1024,atcoder/abc328_e,39,1
ROTATING,1024,atcoder/abc328_e,48,1
ROTATING,1024,atcoder/abc328_e,49,1
ROTATING,1024,atcoder/abc328_e,50,1
ROTATING,1024,atcoder/abc328_e,51,1
ROTATING,1024,atcoder/abc328_e,52,1
ROTATING,1024,atcoder/abc328_e,53,1
ROTATING,1024,atcoder/abc328_e,54,1
ROTATING,1024,atcoder/abc328_e,55,1
ROTATING,1024,atcoder/abc328_e,56,1
ROTATING,1024,atcoder/abc328_e,57,1
ROTATING,1024,atcoder/abc328_e,58,1
ROTATING,1024,atcoder/abc328_e,59,1
ROTATING,1024,atcoder/abc328_e,60,1
ROTATING,1024,atcoder/abc328_e,61,1
ROTATING,1024,atcoder/abc328_e,62,1
ROTATING,1024,atcoder/abc328_e,63,1
ROTATING,1024,atcoder/abc328_e,64,1
ROTATING,1024,atcoder/abc328_e,65,1
ROTATING,1024,atcoder/abc328_e,66,1
ROTATING,1024,atcoder/abc328_e,67,1
ROTATING,1024,atcoder/abc328_e,68,1
ROTATING,1024,atcoder/abc328_e,69,1
ROTATING,1024,atcoder/abc328_e,70,1
ROTATING,1024,atcoder/abc328_e,71,1
ROTATING,1024,atcoder/abc328_e,80,1
ROTATING,1024,atcoder/abc328_e,81,1
ROTATING,1024,atcoder/abc328_e,82,1
ROTATING,1024,atcoder/abc328_e,83,1
ROTATING,1024,atcoder/abc328_e,84,1
ROTATING,1024,atcoder/abc328_e,85,1
ROTATING,1024,atcoder/abc328_e,86,1
ROTATING,1024,atcoder/abc328_e,87,1
ROTATING,1024,atcoder/abc328_e,104,1
ROTATING,1024,atcoder/abc328_e,105,1
ROTATING,1024,atcoder/abc328_e,106,1
ROTATING,1024,atcoder/abc328_e,107,1
ROTATING,1024,atcoder/abc328_e,108,1
ROTATING,1024,atcoder/abc328_e,109,1
ROTATING,1024,atcoder/abc328_e,110,1
ROTATING,1024,atcoder/abc328_e,111,1
ROTATING,1024,atcoder/abc328_e,136,1
ROTATING,1024,atcoder/abc328_e,137,1
ROTATING,1024,atcoder/abc328_e,138,1
ROTATING,1024,atcoder/abc328_e,139,1
ROTATING,1024,atcoder/abc328_e,140,1
ROTATING,1024,atcoder/abc328_e,141,1
ROTATING,1024,atcoder/abc328_e,142,1
ROTATING,1024,atcoder/abc328_e,143,1
ROTATING,1024,atcoder/abc328_e,152,1
ROTATING,1024,atcoder/abc328_e,153,1
ROTATING,1024,atcoder/abc328_e,154,1
ROTATING,1024,atcoder/abc328_e,155,1
ROTATING,1024,atcoder/abc328_e,156,1
ROTATING,1024,atcoder/abc328_e,157,1
ROTATING,1024,atcoder/abc328_e,158,1
ROTATING,1024,atcoder/abc328_e,159,1
ROTATING,1024,atcoder/abc328_e,160,1
ROTATING,1024,atcoder/abc328_e,161,1
ROTATING,1024,atcoder/abc328_e,162,1
ROTATING,1024,atcoder/abc328_e,163,1
ROTATING,1024,atcoder/abc328_e,164,1
ROTATING,1024,atcoder/abc328_e,165,1
ROTATING,1024,atcoder/abc328_e,166,1
ROTATING,1024,atcoder/abc328_e,167,1
ROTATING,1024,atcoder/abc328_e,168,1
ROTATING,1024,atcoder/abc328_e,169,1
ROTATING,1024,atcoder/abc328_e,170,1
ROTATING,1024,atcoder/abc328_e,171,1
ROTATING,1024,atcoder/abc328_e,172,1
ROTATING,1024,atcoder/abc328_e,173,1
ROTATING,1024,atcoder/abc328_e,174,1
ROTATING,1024,atcoder/abc328_e,175,1
ROTATING,1024,atcoder/abc328_e,176,1
ROTATING,1024,atcoder/abc328_e,177,1
ROTATING,1024,atcoder/abc328_e,178,1
ROTATING,1024,atcoder/abc328_e,179,1
ROTATING,1024,atcoder/abc328_e,180,1
ROTATING,1024,atcoder/abc328_e,181,1
ROTATING,1024,atcoder/abc328_e,182,1
ROTATING,1024,atcoder/abc328_e,183,1
ROTATING,1024,atcoder/abc328_e,192,1
ROTATING,1024,atcoder/abc328_e,193,1
ROTATING,1024,atcoder/abc328_e,194,1
ROTATING,1024,atcoder/abc328_e,195,1
ROTATING,1024,atcoder/abc328_e,196,1
ROTATING,1024,atcoder/abc328_e,197,1
ROTATING,1024,atcoder/abc328_e,198,1
ROTATING,1024,atcoder/abc328_e,199,1
ROTATING,1024,atcoder/abc328_e,200,1
ROTATING,1024,atcoder/abc328_e,201,1
ROTATING,1024,atcoder/abc328_e,202,1
ROTATING,1024,atcoder/abc328_e,203,1
ROTATING,1024,atcoder/abc328_e,204,1
ROTATING,1024,atcoder/abc328_e,205,1
ROTATING,1024,atcoder/abc328_e,206,1
ROTATING,1024,atcoder/abc328_e,207,1
ROTATING,1024,atcoder/abc328_e,256,1
ROTATING,1024,atcoder/abc328_e,257,1
ROTATING,1024,atcoder/abc328_e,258,1
ROTATING,1024,atcoder/abc328_e,259,1
ROTATING,1024,atcoder/abc328_e,260,1
ROTATING,1024,atcoder/abc328_e,261,1
ROTATING,1024,atcoder/abc328_e,262,1
ROTATING,1024,atcoder/abc328_e,263,1
ROTATING,1024,atcoder/abc328_e,264,1
ROTATING,1024,atcoder/abc328_e,265,1
ROTATING,1024,atcoder/abc328_e,266,1
ROTATING,1024,atcoder/abc328_e,267,1
ROTATING,1024,atcoder/abc328_e,268,1
ROTATING,1024,atcoder/abc328_e,269,1
ROTATING,1024,atcoder/abc328_e,270,1
ROTATING,1024,atcoder/abc328_e,271,1
ROTATING,1024,atcoder/abc328_e,312,1
ROTATING,1024,atcoder/abc328_e,313,1
ROTATING,1024,atcoder/abc328_e,314,1
ROTATING,1024,atcoder/abc328_e,315,1
ROTATING,1024,atcoder/abc328_e,316,1
ROTATING,1024,atcoder/abc328_e,317,1
ROTATING,1024,atcoder/abc328_e,318,1
ROTATING,1024,atcoder/abc328_e,319,1
ROTATING,1024,atcoder/abc328_e,320,1
ROTATING,1024,atcoder/abc328_e,321,1
ROTATING,1024,atcoder/abc328_e,322,1
ROTATING,1024,atcoder/abc328_e,323,1
ROTATING,1024,atcoder/abc328_e,324,1
ROTATING,1024,atcoder/abc328_e,325,1
ROTATING,1024,atcoder/abc328_e,326,1
ROTATING,1024,atcoder/abc328_e,327,1
ROTATING,1024,atcoder/abc328_e,344,1
ROTATING,1024,atcoder/abc328_e,345,1
ROTATING,1024,atcoder/abc328_e,346,1
ROTATING,1024,atcoder/abc328_e,347,1
ROTATING,1024,atcoder/abc328_e,348,1
ROTATING,1024,atcoder/abc328_e,349,1
ROTATING,1024,atcoder/abc328_e,350,1
ROTATING,1024,atcoder/abc328_e,351,1
ROTATING,1024,atcoder/abc328_e,360,1
ROTATING,1024,atcoder/abc328_e,361,1
ROTATING,1024,atcoder/abc328_e,362,1
ROTATING,1024,atcoder/abc328_e,363,1
ROTATING,1024,atcoder/abc328_e,376,1
ROTATING,1024,atcoder/abc328_e,377,1
ROTATING,1024,atcoder/abc328_e,378,1
ROTATING,1024,atcoder/abc328_e,379,1
ROTATING,1024,atcoder/abc328_e,380,1
ROTATING,1024,atcoder/abc328_e,381,1
ROTATING,1024,atcoder/abc328_e,382,1
ROTATING,1024,atcoder/abc328_e,383,1
ROTATING,1024,atcoder/abc328_e,384,1
ROTATING,1024,atcoder/abc328_e,385,1
ROTATING,1024,atcoder/abc328_e,386,1
ROTATING,1024,atcoder/abc328_e,387,1
ROTATING,1024,atcoder/abc328_e,388,1
ROTATING,1024,atcoder/abc328_e,389,1
ROTATING,1024,atcoder/abc328_e,390,1
ROTATING,1024,atcoder/abc328_e,391,1
ROTATING,1024,atcoder/abc328_e,408,1
ROTATING,1024,atcoder/abc328_e,409,1
ROTATING,1024,atcoder/abc328_e,410,1
ROTATING,1024,atcoder/abc328_e,411,1
ROTATING,1024,atcoder/abc328_e,412,1
ROTATING,1024,atcoder/abc328_e,413,1
ROTATING,1024,atcoder/abc328_e,414,1
ROTATING,1024,atcoder/abc328_e,415,1
ROTATING,1024,atcoder/abc328_e,448,1
ROTATING,1024,atcoder/abc328_e,449,1
ROTATING,1024,atcoder/abc328_e,450,1
ROTATING,1024,atcoder/abc328_e,451,1
ROTATING,1024,atcoder/abc328_e,452,1
ROTATING,1024,atcoder/abc328_e,453,1
ROTATING,1024,atcoder/abc328_e,454,1
ROTATING,1024,atcoder/abc328_e,455,1
ROTATING,1024,atcoder/abc328_e,456,1
ROTATING,1024,atcoder/abc328_e,457,1
ROTATING,1024,atcoder/abc328_e,458,1
ROTATING,1024,atcoder/abc328_e,459,1
ROTATING,1024,atcoder/abc328_e,460,1
ROTATING,1024,atcoder/abc328_e,461,1
ROTATING,1024,atcoder/abc328_e,462,1
ROTATING,1024,atcoder/abc328_e,463,1
ROTATING,1024,atcoder/abc328_e,464,1
ROTATING,1024,atcoder/abc328_e,465,1
ROTATING,1024,atcoder/abc328_e,466,1
ROTATING,1024,atcoder/abc328_e,467,1
ROTATING,1024,atcoder/abc328_e,468,1
ROTATING,1024,atcoder/abc328_e,469,1
ROTATING,1024,atcoder/abc328_e,470,1
ROTATING,1024,atcoder/abc328_e,471,1
ROTATING,1024,atcoder/abc328_e,480,1
ROTATING,1024,atcoder/abc328_e,481,1
ROTATING,1024,atcoder/abc328_e,482,1
ROTATING,1024,atcoder/abc328_e,483,1
ROTATING,1024,atcoder/abc328_e,484,1
ROTATING,1024,atcoder/abc328_e,485,1
ROTATING,1024,atcoder/abc328_e,486,1
ROTATING,1024,atcoder/abc328_e,487,1
ROTATING,1024,atcoder/abc328_e,520,1
ROTATING,1024,atcoder/abc328_e,521,1
ROTATING,1024,atcoder/abc328_e,522,1
ROTATING,1024,atcoder/abc328_e,523,1
ROTATING,1024,atcoder/abc328_e,524,1
ROTATING,1024,atcoder/abc328_e,525,1
ROTATING,1024,atcoder/abc328_e,526,1
ROTATING,1024,atcoder/abc328_e,527,1
ROTATING,1024,atcoder/abc328_e,528,1
ROTATING,1024,atcoder/abc328_e,529,1
ROTATING,1024,atcoder/abc328_e,530,1
ROTATING,1024,atcoder/abc328_e,531,1
ROTATING,1024,atcoder/abc328_e,532,1
ROTATING,1024,atcoder/abc328_e,533,1
ROTATING,1024,atcoder/abc328_e,534,1
ROTATING,1024,atcoder/abc328_e,535,1
ROTATING,1024,atcoder/abc328_e,544,1
ROTATING,1024,atcoder/abc328_e,545,1
ROTATING,1024,atcoder/abc328_e,546,1
ROTATING,1024,atcoder/abc328_e,547,1
ROTATING,1024,atcoder/abc328_e,548,1
ROTATING,1024,atcoder/abc328_e,549,1
ROTATING,1024,atcoder/abc328_e,550,1
ROTATING,1024,atcoder/abc328_e,551,1
ROTATING,1024,atcoder/abc328_e,568,1
ROTATING,1024,atcoder/abc328_e,569,1
ROTATING,1024,atcoder/abc328_e,570,1
ROTATING,1024,atcoder/abc328_e,571,1
ROTATING,1024,atcoder/abc328_e,572,1
ROTATING,1024,atcoder/abc328_e,573,1
ROTATING,1024,atcoder/abc328_e,574,1
ROTATING,1024,atcoder/abc328_e,575,1
ROTATING,1024,atcoder/abc328_e,584,1
ROTATING,1024,atcoder/abc328_e,585,1
ROTATING,1024,atcoder/abc328_e,586,1
ROTATING,1024,atcoder/abc328_e,587,1
ROTATING,1024,atcoder/abc328_e,588,1
ROTATING,1024,atcoder/abc328_e,589,1
ROTATING,1024,atcoder/abc328_e,590,1
ROTATING,1024,atcoder/abc328_e,591,1
ROTATING,1024,atcoder/abc328_e,592,1
ROTATING,1024,atcoder/abc328_e,593,1
ROTATING,1024,atcoder/abc328_e,594,1
ROTATING,1024,atcoder/abc328_e,595,1
ROTATING,1024,atcoder/abc328_e,596,1
ROTATING,1024,atcoder/abc328_e,597,1
ROTATING,1024,atcoder/abc328_e,598,1
ROTATING,1024,atcoder/abc328_e,599,1
ROTATING,1024,atcoder/abc328_e,600,1
ROTATING,1024,atcoder/abc328_e,601,1
ROTATING,1024,atcoder/abc328_e,602,1
ROTATING,1024,atcoder/abc328_e,603,1
ROTATING,1024,atcoder/abc328_e,604,1
ROTATING,1024,atcoder/abc328_e,605,1
ROTATING,1024,atcoder/abc328_e,606,1
ROTATING,1024,atcoder/abc328_e,607,1
ROTATING,1024,atcoder/abc328_e,624,1
ROTATING,1024,atcoder/abc328_e,625,1
ROTATING,1024,atcoder/abc328_e,626,1
ROTATING,1024,atcoder/abc328_e,627,1
ROTATING,1024,atcoder/abc328_e,628,1
ROTATING,1024,atcoder/abc328_e,629,1
ROTATING,1024,atcoder/abc328_e,630,1
ROTATING,1024,atcoder/abc328_e,631,1
ROTATING,1024,atcoder/abc328_e,656,1
ROTATING,1024,atcoder/abc328_e,657,1
ROTATING,1024,atcoder/abc328_e,658,1
ROTATING,1024,atcoder/abc328_e,659,1
ROTATING,1024,atcoder/abc328_e,660,1
ROTATING,1024,atcoder/abc328_e,661,1
ROTATING,1024,atcoder/abc328_e,662,1
ROTATING,1024,atcoder/abc328_e,663,1
ROTATING,1024,atcoder/abc328_e,672,1
ROTATING,1024,atcoder/abc328_e,673,1
ROTATING,1024,atcoder/abc328_e,674,1
ROTATING,1024,atcoder/abc328_e,675,1
ROTATING,1024,atcoder/abc328_e,676,1
ROTATING,1024,atcoder/abc328_e,677,1
ROTATING,1024,atcoder/abc328_e,678,1
ROTATING,1024,atcoder/abc328_e,679,1
ROTATING,1024,atcoder/abc328_e,696,1
ROTATING,1024,atcoder/abc328_e,697,1
ROTATING,1024,atcoder/abc328_e,698,1
ROTATING,1024,atcoder/abc328_e,699,1
ROTATING,1024,atcoder/abc332_b,0,10
ROTATING,1024,atcoder/abc332_b,1,10
ROTATING,1024,atcoder/abc332_b,2,10
ROTATING,1024,atcoder/abc332_b,3,10
ROTATING,1024,atcoder/abc332_b,4,10
ROTATING,1024,atcoder/abc332_b,5,10
ROTATING,1024,atcoder/abc332_b,6,10
ROTATING,1024,atcoder/abc332_b,7,10
ROTATING,1024,atcoder/abc332_b,16,1
ROTATING,1024,atcoder/abc332_b,17,1
ROTATING,1024,atcoder/abc332_b,18,1
ROTATING,1024,atcoder/abc332_b,19,1
ROTATING,1024,atcoder/abc332_b,20,1
ROTATING,1024,atcoder/abc332_b,21,1
ROTATING,1024,atcoder/abc332_b,22,1
ROTATING,1024,atcoder/abc332_b,23,1
ROTATING,1024,atcoder/abc332_b,24,1
ROTATING,1024,atcoder/abc332_b,25,1
ROTATING,1024,atcoder/abc332_b,26,1
ROTATING,1024,atcoder/abc332_b,27,1
ROTATING,1024,atcoder/abc332_b,28,1
ROTATING,1024,atcoder/abc332_b,29,1
ROTATING,1024,atcoder/abc332_b,30,1
ROTATING,1024,atcoder/abc332_b,31,1
ROTATING,1024,atcoder/abc332_b,32,1
ROTATING,1024,atcoder/abc332_b,33,1
ROTATING,1024,atcoder/abc332_b,34,1
ROTATING,1024,atcoder/abc332_b,35,1
ROTATING,1024,atcoder/abc332_b,36,1
ROTATING,1024,atcoder/abc332_b,37,1
ROTATING,1024,atcoder/abc332_b,38,1
ROTATING,1024,atcoder/abc332_b,39,1
ROTATING,1024,atcoder/abc332_b,48,1
ROTATING,1024,atcoder/abc332_b,49,1
ROTATING,1024,atcoder/abc332_b,50,1
ROTATING,1024,atcoder/abc332_b,51,1
ROTATING,1024,atcoder/abc332_b,52,1
ROTATING,1024,atcoder/abc332_b,53,1
ROTATING,1024,atcoder/abc332_b,54,1
ROTATING,1024,atcoder/abc332_b,55,1
ROTATING,1024,atcoder/abc332_b,56,1
ROTATING,1024,atcoder/abc332_b,57,1
ROTATING,1024,atcoder/abc332_b,58,1
ROTATING,1024,atcoder/abc332_b,59,1
ROTATING,1024,atcoder/abc332_b,60,1
ROTATING,1024,atcoder/abc332_b,61,1
ROTATING,1024,atcoder/abc332_b,62,1
ROTATING,1024,atcoder/abc332_b,63,1
ROTATING,1024,atcoder/abc332_b,64,1
ROTATING,1024,atcoder/abc332_b,65,1
ROTATING,1024,atcoder/abc332_b,66,1
ROTATING,1024,atcoder/abc332_b,67,1
ROTATING,1024,atcoder/abc332_b,68,1
ROTATING,1024,atcoder/abc332_b,69,1
ROTATING,1024,atcoder/abc332_b,70,1
ROTATING,1024,atcoder/abc332_b,71,1
ROTATING,1024,atcoder/abc332_b,80,1
ROTATING,1024,atcoder/abc332_b,81,1
ROTATING,1024,atcoder/abc332_b,82,1
ROTATING,1024,atcoder/abc332_b,83,1
ROTATING,1024,atcoder/abc332_b,88,1
ROTATING,1024,atcoder/abc332_b,89,1
ROTATING,1024,atcoder/abc332_b,90,1
ROTATING,1024,atcoder/abc332_b,91,1
ROTATING,1024,atcoder/abc332_b,92,1
ROTATING,1024,atcoder/abc332_b,93,1
ROTATING,1024,atcoder/abc332_b,94,1
ROTATING,1024,atcoder/abc332_b,95,1
ROTATING,1024,atcoder/abc332_b,104,1
ROTATING,1024,atcoder/abc332_b,105,1
ROTATING,1024,atcoder/abc332_b,106,1
ROTATING,1024,atcoder/abc332_b,107,1
ROTATING,1024,atcoder/abc332_b,108,1
ROTATING,1024,atcoder/abc332_b,109,1
ROTATING,1024,atcoder/abc332_b,110,1
ROTATING,1024,atcoder/abc332_b,111,1
ROTATING,1024,atcoder/abc332_b,112,1
ROTATING,1024,atcoder/abc332_b,113,1
ROTATING,1024,atcoder/abc332_b,114,1
ROTATING,1024,atcoder/abc332_b,115,1
ROTATING,1024,atcoder/abc332_b,116,1
ROTATING,1024,atcoder/abc332_b,117,1
ROTATING,1024,atcoder/abc332_b,118,1
ROTATING,1024,atcoder/abc332_b,119,1
ROTATING,1024,atcoder/abc332_b,120,1
ROTATING,1024,atcoder/abc332_b,121,1
ROTATING,1024,atcoder/abc332_b,122,1
ROTATING,1024,atcoder/abc332_b,123,1
ROTATING,1024,leetcode/2728,0,10
ROTATING,1024,leetcode/2728,1,10
ROTATING,1024,leetcode/2728,2,10
ROTATING,1024,leetcode/2728,3,10
